,tweet_id,handle,retweet_count,text,mined_at,created_at
29,1228701085294092288,Enrico_Letta,3,When culture helps diplomacy and boosts peace. New project on #culturaldiplomacy at @PSIASciencesPo. Thanks @IrinaBokova and @textcultures for a great moment with our @sciencespo students.,2020-02-26 17:43:41.989397,Sat Feb 15 15:22:21 +0000 2020
30,1228699080953618433,Enrico_Letta,9,"Con gli arcivescovi di Milano, Delpini, e Novara, Brambilla, al convegno sull’attualità del pensiero di Carlo Maria Martini, pastore profetico e uomo di dialogo. Occasione per rileggere le sue parole e trarne ragioni di #speranza. In un tempo di pessimismo strisciante. https://t.co/2k3IsWs0vx",2020-02-26 17:43:41.989885,Sat Feb 15 15:14:23 +0000 2020
31,1228675056693399552,Enrico_Letta,14,"« Chi si impegna in politica abbia altro nella vita, altrimenti sarà spinto a non uscirne mai » (e finirà per far danni, ndr...). Le suggestioni del pensiero del Card.Martini in una bella occasione di incontro e riflessione. Grazie Ambrosianeum e @chiesadimilano https://t.co/o9h8ZwtX9x",2020-02-26 17:43:41.990614,Sat Feb 15 13:38:55 +0000 2020
32,1228614200911683584,Enrico_Letta,15,Stamani a Milano all’ Ambrosianeum per riflettere sull’attualità del suo straordinario pensiero. https://t.co/UbtKUZRLMk,2020-02-26 17:43:41.991316,Sat Feb 15 09:37:06 +0000 2020
33,1228581963965124609,Enrico_Letta,48,"Stamani a Milano per una riflessione sull’attualità del pensiero del Cardinal Martini. La speranza, ma anche la nostalgia per figure profetiche come la sua. Che oggi mancano. Tanto.  https://t.co/li6jzvi6aN",2020-02-26 17:43:41.991532,Sat Feb 15 07:29:00 +0000 2020
34,1228320511589048320,Enrico_Letta,2,Oggi su SETTE una bellissima intervista di @Fil_Andreatta a @vittoriozincone. Tutta da leggere.,2020-02-26 17:43:41.991884,Fri Feb 14 14:10:05 +0000 2020
35,1228318784773087232,Enrico_Letta,4,"Domattina a Milano, per una riflessione organizzata da @chiesadimilano sul pensiero del Cardinal Martini. Attualità e modernità davvero sorprendenti. https://t.co/AhwXrfK77q",2020-02-26 17:43:41.992064,Fri Feb 14 14:03:14 +0000 2020
36,1228316838620168194,Enrico_Letta,5,Wow! Oggi #SanValentino a Torino! ....per la mitica ⁦@scuolapolitiche⁩ https://t.co/PyuQHVyjW5,2020-02-26 17:43:41.992363,Fri Feb 14 13:55:30 +0000 2020
37,1228277622892875776,Enrico_Letta,48,Non si sovrappongano salvataggio in mare e politiche migratorie. Il dibattito sulle politiche migratorie è giusto e ci si può dividere sulle opzioni. Il salvataggio in mare NO. È un pre-requisito di civiltà.Così ho concluso il bell’incontro tra ⁦@campsoscar⁩ e I ns studenti https://t.co/Ws2CFpDsW0,2020-02-26 17:43:41.992520,Fri Feb 14 11:19:40 +0000 2020
38,1228273635326074881,Enrico_Letta,3,Full support to @JosepBorrellF struggle against veto and unanimity in #UE foreign policy @javiersolana. https://t.co/TEzpd3sPSI,2020-02-26 17:43:41.993050,Fri Feb 14 11:03:49 +0000 2020
39,1227695614630256640,Enrico_Letta,51,Lo trovo incoraggiante e insperato come risultato. Vuol dire che sull’Europa e l’ancoraggio europeo dell’Italia la partita è ancora aperta. E a maggior ragione vale la pena di giocarla e fare di tutto per evitare le orbanizzazioni che son dietro l’angolo. https://t.co/YYUwyFIA5u,2020-02-26 17:43:41.993250,Wed Feb 12 20:46:58 +0000 2020
40,1227627025311158273,Enrico_Letta,14,Pronti per un gran bell’incontro. Sala piena! @PSIASciencesPo⁩ ⁦@openarms_fund⁩ https://t.co/iEOSKlnwry,2020-02-26 17:43:41.993824,Wed Feb 12 16:14:25 +0000 2020
41,1227626054564667392,Enrico_Letta,28,Bella e proficua discussione da me a ⁦@PSIASciencesPo⁩ con ⁦@campsoscar⁩ fondatore e direttore di ⁦@openarms_fund⁩ ⁦@openarms_it⁩ https://t.co/e8treKz4SV,2020-02-26 17:43:41.993990,Wed Feb 12 16:10:34 +0000 2020
42,1227613546802024448,Enrico_Letta,6,"Una buona notizia per l’export italiano in questi tempi difficili. Il voto finale dell’accordo Ue-Vietnam, oggi al @ParlamentoEuropeo, apre spazi e opportunità per le nostre imprese. In un paese, il #Vietnam che adora l’Italia e il #madeinItaly. Bene! @Itasean @ItalyinVietnam",2020-02-26 17:43:41.994237,Wed Feb 12 15:20:52 +0000 2020
43,1227597780878864389,Enrico_Letta,34,"Un bel segnale questo sondaggio! E la proposta che ho fatto di cambiare nome da « Commissari » a « Ministri » non è di facciata, è di sostanza. Vuol dire modificare il rapporto tra il più importante livello eu e i cittadini. Commissario evoca l’idea di imposizione non di servizio https://t.co/gFzcMh5YeO",2020-02-26 17:43:41.994743,Wed Feb 12 14:18:13 +0000 2020
44,1227489353670238208,Enrico_Letta,5,"2020 Année de relance Européenne post #Brexit? À quelles conditions? Et, surtout, pour quoi faire? Sur ⁦@BFMTV⁩ avec ⁦@hchevrillon⁩. ⁦@DelorsInstitute⁩ ⁦@PSIASciencesPo⁩ ⁦@AcademieNE⁩ ⁦@ID_EUAgora⁩ https://t.co/qRmJDGTgCm",2020-02-26 17:43:41.995378,Wed Feb 12 07:07:22 +0000 2020
45,1227282036936921088,Enrico_Letta,1,"Sur ⁦@TV5MONDE⁩ maintenant. Europe, Brexit....⁦@DelorsInstitute⁩ ⁦@PSIASciencesPo⁩ https://t.co/9zOCIoA7eL",2020-02-26 17:43:41.995746,Tue Feb 11 17:23:34 +0000 2020
46,1227280236817068033,Enrico_Letta,20,"Assez pleurer pour le départ des anglais! C’est le moment de la relance pour l’Europe. Tirons même profit du #Brexit en surmontant les vétos UK qui avaient bloqué l’UE sur éducation, social, harmonisation fiscale. Et passons du nom Commissaire à Ministre. Maintenant sur @TV5MONDE",2020-02-26 17:43:41.995908,Tue Feb 11 17:16:24 +0000 2020
47,1224664934656679939,Enrico_Letta,498,"Ora che Londra è uscita,via gli alibi. Si tolgano i paradisi fiscali dentro l’UE con l’armonizzazione fiscale mai fatta per via del #veto inglese. Un modo di superare la Brexit in positivo. Un modo di aiutare i cittadini corretti che pagano le https://t.co/WrP0ooWioq @repubblica https://t.co/gGC1g3VG9p",2020-02-26 17:43:41.996422,Tue Feb 04 12:04:08 +0000 2020
48,1224647858663645185,Enrico_Letta,42,L’importanza del NOME. “Commissario” è assurdo a pensarci bene. È il livello alto che impone a quello basso. Aiuta la retorica antiUE. Europa è (e dovrebbe sempre più essere) sussidiarietà e autonomie. L’opposto. Ora dopo #Brexit cambiamo da Commissari a Ministri. Su @repubblica https://t.co/igq34jtDYC,2020-02-26 17:43:41.996804,Tue Feb 04 10:56:17 +0000 2020
