,tweet_id,handle,retweet_count,text,mined_at,created_at
33,1130907089348567040,Luciana_Litizzetto,141,"Sono così felice ❤️
Grazie alla Ministra @GiuliaGrilloM5S e ai suoi collaboratori... e grazie a nome di tutti i malati che vivono questa pena.
#sinemet #parkinson https://t.co/msJ018RzhW",2020-02-26 18:07:39.747112,Tue May 21 18:43:55 +0000 2019
34,1130482985680158720,Luciana_Litizzetto,9,Più fumi e più ti si accorcia.... #notiziabalenga #fumo https://t.co/0pxnKdHOjC,2020-02-26 18:07:39.747249,Mon May 20 14:38:41 +0000 2019
35,1130217491169517570,Luciana_Litizzetto,35,La cicala e la formica che invece non cicale mica. #CheTempoCheFa @heather_parisi https://t.co/uToaXt0tLF,2020-02-26 18:07:39.747303,Sun May 19 21:03:42 +0000 2019
36,1127881635343601664,Luciana_Litizzetto,165,"Vi prego di cuore facciamo in modo che il Ministero della Salute non si trasformi nel Ministero della Salute solo per chi può permetterselo.
#Sinemet #Parkinson #appello
https://t.co/KtBP9ACwWs",2020-02-26 18:07:39.747375,Mon May 13 10:21:51 +0000 2019
37,1127640174366793728,Luciana_Litizzetto,33,Due mamme e due figlie. Auguri misti. #Festadellamamma #atrapoco https://t.co/lgclpVNxQq,2020-02-26 18:07:39.747507,Sun May 12 18:22:22 +0000 2019
38,1126879361456586752,Luciana_Litizzetto,39,"Anche quest'anno sono ambassador di @ioleggoperche e sono molto conteta e lusingata! Io credo che dai libri passi tutto quanto, che dalla cultura si possa veramente cambiare il mondo e cambiare le cose!
👉 https://t.co/kqyLLS5a9C #ioleggoperché https://t.co/VOhxB1Jnzq",2020-02-26 18:07:39.747566,Fri May 10 15:59:10 +0000 2019
39,1117906556840923136,Luciana_Litizzetto,76,Un simbolo di fede. Di arte. Di Europa. Sono attonita. #NotreDame #Parigi,2020-02-26 18:07:39.747843,Mon Apr 15 21:44:27 +0000 2019
40,1117504884201459712,Luciana_Litizzetto,16,La ciambellona di Orietta. E’ sempre così amorevole... #❤️ #chetempochefa @OriettaBerti https://t.co/HRwxiyiOBn,2020-02-26 18:07:39.747902,Sun Apr 14 19:08:21 +0000 2019
41,1115011449435447296,Luciana_Litizzetto,21,E buonanotte con Bebe che sostiene Casa Oz! #chetempochefa @VioBebe @CasaOzOnlus https://t.co/dW38DDpPOh,2020-02-26 18:07:39.747985,Sun Apr 07 22:00:20 +0000 2019
42,1112691679675469825,Luciana_Litizzetto,11,Prima le italiane da qualunque parte de mondo arrivino #revengeporn #1aprile https://t.co/i5KQfSMIjS,2020-02-26 18:07:39.748052,Mon Apr 01 12:22:23 +0000 2019
43,1112471989594267648,Luciana_Litizzetto,41,E allora io riparto per Torino facendo mio il motto di #Junker: Me ne frego perdutamente. Da domani sarà il mio mantra. #notte #CheTempochefa https://t.co/cffsBZRovp,2020-02-26 18:07:39.748121,Sun Mar 31 21:49:25 +0000 2019
44,1112464436055498757,Luciana_Litizzetto,37,"Il mio nuovo mito: Carolina Raspanti, alias Dafne. ❤️❤️❤️❤️❤️❤️❤️ #CheTempoCheFa https://t.co/RbSzR4AGwx",2020-02-26 18:07:39.748234,Sun Mar 31 21:19:24 +0000 2019
